ts,open,high,low,close,volume,datetime
1762596000000,3439.88,3442.0,3435.72,3436.93,2945.0963,2025-11-08 10:00:00
1762596900000,3436.92,3448.92,3433.57,3448.31,2511.3937,2025-11-08 10:15:00
1762597800000,3448.31,3449.88,3443.78,3446.27,1130.9933,2025-11-08 10:30:00
1762598700000,3446.27,3450.0,3444.3,3446.01,905.3405,2025-11-08 10:45:00
1762599600000,3446.03,3454.4,3443.48,3453.62,1686.0175,2025-11-08 11:00:00
1762600500000,3453.61,3456.07,3449.24,3450.85,1082.6897,2025-11-08 11:15:00
1762601400000,3450.84,3451.49,3418.86,3420.05,5141.4113,2025-11-08 11:30:00
1762602300000,3420.04,3425.84,3407.0,3413.03,5017.2431,2025-11-08 11:45:00
1762603200000,3413.02,3417.58,3398.49,3400.37,6029.016,2025-11-08 12:00:00
1762604100000,3400.37,3414.74,3400.37,3408.86,3513.6166,2025-11-08 12:15:00
1762605000000,3408.87,3412.89,3405.01,3405.01,1506.0743,2025-11-08 12:30:00
1762605900000,3405.0,3410.78,3403.67,3408.86,1965.1489,2025-11-08 12:45:00
1762606800000,3408.87,3410.68,3390.25,3406.0,4209.6351,2025-11-08 13:00:00
1762607700000,3406.01,3407.04,3390.59,3401.02,7534.1927,2025-11-08 13:15:00
1762608600000,3400.96,3412.6,3390.46,3407.99,5228.4253,2025-11-08 13:30:00
1762609500000,3407.99,3408.75,3396.77,3396.83,2178.5437,2025-11-08 13:45:00
1762610400000,3396.83,3401.25,3378.15,3380.77,6133.7143,2025-11-08 14:00:00
1762611300000,3380.76,3388.0,3373.11,3385.72,4815.3424,2025-11-08 14:15:00
1762612200000,3385.71,3412.14,3384.96,3403.62,5489.0894,2025-11-08 14:30:00
1762613100000,3403.62,3407.39,3399.27,3399.77,1621.5591,2025-11-08 14:45:00
1762614000000,3399.78,3403.98,3392.79,3396.71,2104.153,2025-11-08 15:00:00
1762614900000,3396.71,3403.68,3378.53,3382.93,5190.5486,2025-11-08 15:15:00
1762615800000,3382.93,3388.44,3370.36,3377.53,4742.4576,2025-11-08 15:30:00
1762616700000,3377.53,3386.48,3372.98,3376.79,2700.9179,2025-11-08 15:45:00
1762617600000,3376.8,3383.22,3360.9,3381.44,6991.223,2025-11-08 16:00:00
1762618500000,3381.44,3383.91,3365.54,3376.11,3290.2423,2025-11-08 16:15:00
1762619400000,3376.12,3381.5,3370.39,3370.67,3107.0283,2025-11-08 16:30:00
1762620300000,3370.67,3371.8,3355.58,3368.03,4693.4252,2025-11-08 16:45:00
1762621200000,3368.04,3370.95,3363.01,3368.38,2048.2259,2025-11-08 17:00:00
1762622100000,3368.37,3392.55,3368.37,3390.19,4993.2742,2025-11-08 17:15:00
1762623000000,3390.19,3396.0,3386.84,3392.74,1970.2913,2025-11-08 17:30:00
1762623900000,3392.74,3400.0,3391.38,3399.29,2395.2014,2025-11-08 17:45:00
1762624800000,3399.28,3399.44,3391.52,3397.36,2489.2618,2025-11-08 18:00:00
1762625700000,3397.36,3397.61,3386.22,3389.51,1655.8554,2025-11-08 18:15:00
1762626600000,3389.51,3396.92,3389.37,3396.03,1520.4408,2025-11-08 18:30:00
1762627500000,3396.03,3408.16,3396.02,3402.77,3092.7097,2025-11-08 18:45:00
1762628400000,3402.77,3406.49,3399.88,3400.37,1852.187,2025-11-08 19:00:00
1762629300000,3400.38,3400.91,3363.78,3373.44,5390.1238,2025-11-08 19:15:00
1762630200000,3373.44,3385.79,3371.42,3383.89,1711.6302,2025-11-08 19:30:00
1762631100000,3383.9,3390.99,3382.05,3389.35,1245.4135,2025-11-08 19:45:00
1762632000000,3389.34,3395.95,3381.09,3382.73,2021.0925,2025-11-08 20:00:00
1762632900000,3382.74,3393.24,3382.23,3393.23,1252.9732,2025-11-08 20:15:00
1762633800000,3393.22,3401.53,3391.38,3399.86,2141.6903,2025-11-08 20:30:00
1762634700000,3399.87,3404.19,3396.77,3397.94,1340.9921,2025-11-08 20:45:00
1762635600000,3397.93,3400.24,3395.11,3395.97,909.6831,2025-11-08 21:00:00
1762636500000,3395.98,3403.29,3395.32,3402.79,844.0243,2025-11-08 21:15:00
1762637400000,3402.79,3410.26,3401.05,3409.35,1663.9767,2025-11-08 21:30:00
1762638300000,3409.35,3410.37,3403.49,3405.99,1265.9794,2025-11-08 21:45:00
1762639200000,3405.98,3405.99,3398.52,3399.55,1025.5738,2025-11-08 22:00:00
1762640100000,3399.55,3405.18,3390.64,3403.97,1718.4422,2025-11-08 22:15:00
1762641000000,3403.96,3404.76,3398.85,3399.52,935.3708,2025-11-08 22:30:00
1762641900000,3399.52,3411.47,3399.07,3409.5,1848.086,2025-11-08 22:45:00
1762642800000,3409.5,3411.05,3404.95,3410.26,1551.6978,2025-11-08 23:00:00
1762643700000,3410.27,3412.2,3407.4,3408.36,793.7382,2025-11-08 23:15:00
1762644600000,3408.37,3415.62,3406.5,3406.91,1339.6187,2025-11-08 23:30:00
1762645500000,3406.91,3407.55,3400.12,3401.51,1344.8626,2025-11-08 23:45:00
1762646400000,3401.51,3402.61,3387.34,3387.85,3102.3754,2025-11-09 00:00:00
1762647300000,3387.85,3387.87,3373.12,3377.02,2900.7559,2025-11-09 00:15:00
1762648200000,3377.02,3393.89,3376.86,3392.4,2039.5622,2025-11-09 00:30:00
1762649100000,3392.4,3392.74,3381.25,3384.77,1224.9684,2025-11-09 00:45:00
1762650000000,3384.77,3398.69,3382.23,3392.9,1439.6956,2025-11-09 01:00:00
1762650900000,3392.91,3395.41,3386.81,3389.45,825.8074,2025-11-09 01:15:00
1762651800000,3389.45,3397.02,3379.86,3396.67,1404.5051,2025-11-09 01:30:00
1762652700000,3396.67,3403.97,3396.67,3400.92,1578.756,2025-11-09 01:45:00
1762653600000,3400.91,3400.92,3390.45,3393.42,1226.8012,2025-11-09 02:00:00
1762654500000,3393.42,3399.54,3391.54,3393.09,983.9573,2025-11-09 02:15:00
1762655400000,3393.08,3393.08,3375.77,3378.88,3437.4152,2025-11-09 02:30:00
1762656300000,3378.87,3387.27,3364.7,3368.11,3635.0542,2025-11-09 02:45:00
1762657200000,3368.11,3375.0,3367.03,3371.51,1398.6914,2025-11-09 03:00:00
1762658100000,3371.5,3376.47,3359.52,3363.64,3192.7377,2025-11-09 03:15:00
1762659000000,3363.65,3374.45,3358.66,3369.9,3120.3819,2025-11-09 03:30:00
1762659900000,3369.9,3378.16,3364.68,3375.8,1462.121,2025-11-09 03:45:00
1762660800000,3375.8,3379.71,3372.1,3379.48,2171.773,2025-11-09 04:00:00
1762661700000,3379.47,3389.99,3379.01,3385.62,1903.2963,2025-11-09 04:15:00
1762662600000,3385.61,3386.59,3374.49,3375.4,2083.3176,2025-11-09 04:30:00
1762663500000,3375.41,3377.09,3370.19,3374.69,1331.2417,2025-11-09 04:45:00
1762664400000,3374.69,3393.52,3372.54,3390.62,9782.1914,2025-11-09 05:00:00
1762665300000,3390.62,3409.17,3390.62,3407.22,17419.7787,2025-11-09 05:15:00
1762666200000,3407.21,3408.95,3392.63,3399.26,6958.3927,2025-11-09 05:30:00
1762667100000,3399.27,3405.88,3399.27,3405.53,1758.1433,2025-11-09 05:45:00
1762668000000,3405.53,3408.46,3400.23,3407.49,2146.0902,2025-11-09 06:00:00
1762668900000,3407.49,3411.0,3406.47,3408.72,1419.7414,2025-11-09 06:15:00
1762669800000,3408.72,3419.98,3403.28,3414.68,2943.5038,2025-11-09 06:30:00
1762670700000,3414.68,3416.18,3402.6,3405.3,3112.572,2025-11-09 06:45:00
1762671600000,3405.3,3415.36,3403.18,3413.6,1857.8296,2025-11-09 07:00:00
1762672500000,3413.59,3416.26,3408.76,3410.9,1476.3064,2025-11-09 07:15:00
1762673400000,3410.9,3420.1,3410.9,3416.93,2178.9954,2025-11-09 07:30:00
1762674300000,3416.93,3427.37,3415.28,3422.78,2136.6487,2025-11-09 07:45:00
1762675200000,3422.79,3423.24,3417.08,3421.73,1406.0983,2025-11-09 08:00:00
1762676100000,3421.73,3424.14,3409.67,3413.0,1758.5389,2025-11-09 08:15:00
1762677000000,3412.99,3419.35,3411.64,3416.94,1016.6521,2025-11-09 08:30:00
1762677900000,3416.94,3421.5,3412.87,3421.5,1034.4678,2025-11-09 08:45:00
1762678800000,3421.53,3433.08,3420.37,3427.9,4724.8806,2025-11-09 09:00:00
1762679700000,3427.91,3435.13,3423.39,3424.61,2445.3002,2025-11-09 09:15:00
1762680600000,3424.61,3425.16,3414.04,3414.22,7525.0483,2025-11-09 09:30:00
1762681500000,3414.21,3415.5,3399.35,3400.97,8766.3406,2025-11-09 09:45:00
1762682400000,3400.98,3400.98,3388.37,3390.37,5189.7214,2025-11-09 10:00:00
1762683300000,3390.37,3397.83,3382.35,3395.5,9365.4006,2025-11-09 10:15:00
1762684200000,3395.49,3395.73,3384.95,3394.79,1675.4317,2025-11-09 10:30:00
1762685100000,3394.78,3401.59,3394.78,3401.59,1542.9165,2025-11-09 10:45:00
1762686000000,3401.59,3423.8,3401.59,3423.8,7593.1759,2025-11-09 11:00:00
1762686900000,3423.8,3424.6,3418.68,3420.33,3383.2913,2025-11-09 11:15:00
1762687800000,3420.34,3422.33,3414.88,3420.94,3790.2505,2025-11-09 11:30:00
1762688700000,3420.94,3432.82,3419.52,3428.37,6574.4975,2025-11-09 11:45:00
1762689600000,3428.38,3430.81,3424.64,3428.59,4526.1832,2025-11-09 12:00:00
1762690500000,3428.58,3464.26,3428.58,3446.8,16323.2286,2025-11-09 12:15:00
1762691400000,3446.8,3454.5,3442.9,3445.07,4490.0809,2025-11-09 12:30:00
1762692300000,3445.07,3448.97,3440.0,3441.58,3882.3071,2025-11-09 12:45:00
1762693200000,3441.58,3462.86,3441.57,3458.58,6421.9408,2025-11-09 13:00:00
1762694100000,3458.59,3461.34,3448.3,3450.93,4737.7308,2025-11-09 13:15:00
1762695000000,3450.93,3458.36,3447.35,3454.4,4136.0447,2025-11-09 13:30:00
1762695900000,3454.4,3464.37,3452.0,3458.9,6046.1124,2025-11-09 13:45:00
1762696800000,3458.91,3476.33,3453.82,3469.83,10724.6116,2025-11-09 14:00:00
1762697700000,3469.84,3554.5,3467.71,3554.5,36282.0159,2025-11-09 14:15:00
1762698600000,3554.49,3563.65,3518.57,3522.94,17179.9891,2025-11-09 14:30:00
1762699500000,3522.93,3531.43,3502.06,3507.02,18537.5065,2025-11-09 14:45:00
1762700400000,3507.01,3532.78,3506.0,3524.95,13110.994,2025-11-09 15:00:00
1762701300000,3524.94,3532.43,3521.14,3527.46,4558.7194,2025-11-09 15:15:00
1762702200000,3527.47,3537.53,3523.96,3532.44,3915.7337,2025-11-09 15:30:00
1762703100000,3532.43,3533.18,3512.57,3515.51,4800.2932,2025-11-09 15:45:00
1762704000000,3515.52,3521.24,3503.99,3505.42,4622.1855,2025-11-09 16:00:00
1762704900000,3505.41,3522.91,3501.63,3520.09,8899.0975,2025-11-09 16:15:00
1762705800000,3520.09,3520.43,3511.09,3519.39,3381.06,2025-11-09 16:30:00
1762706700000,3519.38,3537.32,3519.38,3528.19,4651.107,2025-11-09 16:45:00
1762707600000,3528.19,3531.65,3522.03,3524.89,1781.4193,2025-11-09 17:00:00
1762708500000,3524.89,3525.38,3506.37,3514.87,3245.3426,2025-11-09 17:15:00
