ts,open,high,low,close,volume,datetime
1762449300000,2.224,2.2327,2.2149,2.2304,3410394.9,2025-11-06 17:15:00
1762450200000,2.2304,2.2405,2.2256,2.2323,2732268.2,2025-11-06 17:30:00
1762451100000,2.2322,2.2509,2.2322,2.24,3784131.6,2025-11-06 17:45:00
1762452000000,2.24,2.2437,2.2215,2.2279,3266936.9,2025-11-06 18:00:00
1762452900000,2.2279,2.2283,2.2106,2.2198,2852739.2,2025-11-06 18:15:00
1762453800000,2.2198,2.2403,2.2189,2.2351,1600729.8,2025-11-06 18:30:00
1762454700000,2.235,2.2449,2.2287,2.2312,972967.3,2025-11-06 18:45:00
1762455600000,2.2312,2.2325,2.2229,2.2294,928377.6,2025-11-06 19:00:00
1762456500000,2.2294,2.2325,2.2217,2.2223,911575.5,2025-11-06 19:15:00
1762457400000,2.2222,2.2226,2.203,2.2114,1909898.7,2025-11-06 19:30:00
1762458300000,2.2114,2.2166,2.2036,2.2116,846527.8,2025-11-06 19:45:00
1762459200000,2.2116,2.2231,2.2116,2.2133,788782.5,2025-11-06 20:00:00
1762460100000,2.2133,2.2252,2.2107,2.2113,688005.6,2025-11-06 20:15:00
1762461000000,2.2114,2.2123,2.1888,2.1911,3113990.5,2025-11-06 20:30:00
1762461900000,2.1912,2.2015,2.1796,2.1954,4398058.0,2025-11-06 20:45:00
1762462800000,2.1955,2.2,2.1799,2.1966,2389253.8,2025-11-06 21:00:00
1762463700000,2.1965,2.2092,2.1953,2.2017,1921594.1,2025-11-06 21:15:00
1762464600000,2.2017,2.2176,2.2003,2.2141,4609989.2,2025-11-06 21:30:00
1762465500000,2.2141,2.2189,2.2064,2.2155,1168657.7,2025-11-06 21:45:00
1762466400000,2.2155,2.2236,2.2127,2.2184,1913773.6,2025-11-06 22:00:00
1762467300000,2.2185,2.224,2.2145,2.2171,1364888.6,2025-11-06 22:15:00
1762468200000,2.2171,2.2211,2.2076,2.2136,922035.8,2025-11-06 22:30:00
1762469100000,2.2136,2.2223,2.2073,2.2192,1114671.8,2025-11-06 22:45:00
1762470000000,2.2191,2.2191,2.2038,2.2082,995508.5,2025-11-06 23:00:00
1762470900000,2.2082,2.21,2.1992,2.2058,1180351.2,2025-11-06 23:15:00
1762471800000,2.2059,2.2079,2.1985,2.2079,699697.9,2025-11-06 23:30:00
1762472700000,2.2079,2.2141,2.2078,2.213,697376.5,2025-11-06 23:45:00
1762473600000,2.213,2.2206,2.2099,2.2149,2068661.1,2025-11-07 00:00:00
1762474500000,2.2149,2.2214,2.2042,2.2073,1095474.3,2025-11-07 00:15:00
1762475400000,2.2073,2.2237,2.2052,2.2237,941975.8,2025-11-07 00:30:00
1762476300000,2.2236,2.2277,2.2139,2.2203,1585289.9,2025-11-07 00:45:00
1762477200000,2.2203,2.2255,2.2046,2.2143,1480258.0,2025-11-07 01:00:00
1762478100000,2.2144,2.2257,2.2112,2.2165,1299104.5,2025-11-07 01:15:00
1762479000000,2.2165,2.2165,2.192,2.2003,2430681.7,2025-11-07 01:30:00
1762479900000,2.2002,2.2195,2.194,2.2188,1144716.0,2025-11-07 01:45:00
1762480800000,2.2187,2.2216,2.2112,2.2125,746342.3,2025-11-07 02:00:00
1762481700000,2.2124,2.2168,2.203,2.2067,1273348.0,2025-11-07 02:15:00
1762482600000,2.2067,2.2186,2.2061,2.2159,681303.6,2025-11-07 02:30:00
1762483500000,2.216,2.223,2.2133,2.2223,978297.3,2025-11-07 02:45:00
1762484400000,2.2224,2.2371,2.2203,2.237,2241997.1,2025-11-07 03:00:00
1762485300000,2.237,2.237,2.2288,2.2349,1329886.6,2025-11-07 03:15:00
1762486200000,2.2348,2.2348,2.2256,2.2278,1573660.2,2025-11-07 03:30:00
1762487100000,2.2277,2.2309,2.2234,2.2291,889267.0,2025-11-07 03:45:00
1762488000000,2.2292,2.2305,2.2152,2.2154,871904.6,2025-11-07 04:00:00
1762488900000,2.2154,2.2277,2.2154,2.2246,607766.3,2025-11-07 04:15:00
1762489800000,2.2246,2.2247,2.2116,2.2165,771243.3,2025-11-07 04:30:00
1762490700000,2.2164,2.2243,2.2142,2.2216,466032.2,2025-11-07 04:45:00
1762491600000,2.2215,2.2377,2.2199,2.2333,1106000.5,2025-11-07 05:00:00
1762492500000,2.2333,2.2354,2.2268,2.2299,610714.1,2025-11-07 05:15:00
1762493400000,2.23,2.2324,2.2268,2.2297,677230.4,2025-11-07 05:30:00
1762494300000,2.2296,2.2381,2.2261,2.2364,819026.6,2025-11-07 05:45:00
1762495200000,2.2365,2.2379,2.2311,2.2345,920907.3,2025-11-07 06:00:00
1762496100000,2.2344,2.2397,2.233,2.2359,795584.6,2025-11-07 06:15:00
1762497000000,2.2358,2.2359,2.2265,2.2272,1025825.9,2025-11-07 06:30:00
1762497900000,2.2271,2.2279,2.2222,2.2223,1149961.7,2025-11-07 06:45:00
1762498800000,2.2222,2.2274,2.222,2.226,767063.9,2025-11-07 07:00:00
1762499700000,2.226,2.2317,2.2188,2.2232,1039237.9,2025-11-07 07:15:00
1762500600000,2.2233,2.2246,2.2171,2.2223,997445.2,2025-11-07 07:30:00
1762501500000,2.2223,2.2342,2.2223,2.2335,856634.4,2025-11-07 07:45:00
1762502400000,2.2335,2.2345,2.2296,2.2323,595640.8,2025-11-07 08:00:00
1762503300000,2.2323,2.2342,2.222,2.2253,816150.0,2025-11-07 08:15:00
1762504200000,2.2253,2.2273,2.219,2.2224,816913.5,2025-11-07 08:30:00
1762505100000,2.2223,2.2223,2.2178,2.2189,703556.1,2025-11-07 08:45:00
1762506000000,2.2189,2.2196,2.2073,2.2136,1130774.0,2025-11-07 09:00:00
1762506900000,2.2136,2.2197,2.1988,2.1995,1314287.5,2025-11-07 09:15:00
1762507800000,2.1995,2.206,2.1921,2.1969,1155391.7,2025-11-07 09:30:00
1762508700000,2.197,2.2032,2.1957,2.201,876823.2,2025-11-07 09:45:00
1762509600000,2.2009,2.2112,2.1967,2.2014,1118215.3,2025-11-07 10:00:00
1762510500000,2.2015,2.2021,2.1862,2.1908,1785639.4,2025-11-07 10:15:00
1762511400000,2.1908,2.1971,2.1898,2.197,969713.2,2025-11-07 10:30:00
1762512300000,2.1971,2.1977,2.1771,2.185,1659036.9,2025-11-07 10:45:00
1762513200000,2.185,2.185,2.1682,2.1685,2892765.0,2025-11-07 11:00:00
1762514100000,2.1686,2.1832,2.1635,2.1746,3689535.3,2025-11-07 11:15:00
1762515000000,2.1746,2.1857,2.1717,2.1818,1638812.5,2025-11-07 11:30:00
1762515900000,2.1818,2.1945,2.1783,2.1879,2157544.3,2025-11-07 11:45:00
1762516800000,2.1879,2.1976,2.1836,2.1844,2226498.8,2025-11-07 12:00:00
1762517700000,2.1845,2.1848,2.1661,2.169,1570140.7,2025-11-07 12:15:00
1762518600000,2.1689,2.1711,2.157,2.1676,2276547.4,2025-11-07 12:30:00
1762519500000,2.1675,2.1712,2.1536,2.1687,2194813.6,2025-11-07 12:45:00
1762520400000,2.1686,2.1814,2.1585,2.1748,1877450.6,2025-11-07 13:00:00
1762521300000,2.1748,2.1979,2.1724,2.1822,2575586.7,2025-11-07 13:15:00
1762522200000,2.182,2.1909,2.1785,2.1824,1279660.1,2025-11-07 13:30:00
1762523100000,2.1824,2.1938,2.1815,2.1867,1037839.5,2025-11-07 13:45:00
1762524000000,2.1866,2.1964,2.1798,2.1902,1163113.6,2025-11-07 14:00:00
1762524900000,2.1903,2.1908,2.1793,2.1867,1164663.2,2025-11-07 14:15:00
1762525800000,2.1868,2.2,2.1568,2.2,3550804.2,2025-11-07 14:30:00
1762526700000,2.2,2.215,2.1907,2.2055,3009209.1,2025-11-07 14:45:00
1762527600000,2.2056,2.2169,2.1886,2.2095,3840109.0,2025-11-07 15:00:00
1762528500000,2.2095,2.2154,2.1965,2.2077,2235760.8,2025-11-07 15:15:00
1762529400000,2.2077,2.2094,2.1961,2.2072,2412416.3,2025-11-07 15:30:00
1762530300000,2.2072,2.2208,2.2042,2.2129,2006954.8,2025-11-07 15:45:00
1762531200000,2.2129,2.2182,2.2012,2.2055,2356419.1,2025-11-07 16:00:00
1762532100000,2.2056,2.2478,2.2048,2.244,2791148.9,2025-11-07 16:15:00
1762533000000,2.244,2.2495,2.23,2.2483,2966255.2,2025-11-07 16:30:00
1762533900000,2.2482,2.2775,2.2451,2.2639,7606578.1,2025-11-07 16:45:00
1762534800000,2.2639,2.2766,2.2507,2.2734,2996542.5,2025-11-07 17:00:00
1762535700000,2.2733,2.3193,2.2723,2.3188,6816758.8,2025-11-07 17:15:00
1762536600000,2.3187,2.3393,2.3088,2.3212,5957938.0,2025-11-07 17:30:00
1762537500000,2.3212,2.3218,2.2921,2.3095,5243908.0,2025-11-07 17:45:00
1762538400000,2.3096,2.3258,2.3003,2.3194,2562853.8,2025-11-07 18:00:00
1762539300000,2.3193,2.3346,2.3136,2.3333,3632095.9,2025-11-07 18:15:00
1762540200000,2.3332,2.3499,2.3263,2.3372,4432787.3,2025-11-07 18:30:00
1762541100000,2.3373,2.3403,2.3268,2.3365,1664626.2,2025-11-07 18:45:00
1762542000000,2.3366,2.3477,2.324,2.3449,1840302.0,2025-11-07 19:00:00
1762542900000,2.345,2.347,2.3348,2.3378,1118173.3,2025-11-07 19:15:00
1762543800000,2.3379,2.3556,2.3355,2.3523,1849542.8,2025-11-07 19:30:00
1762544700000,2.3523,2.3536,2.3416,2.3529,1304407.6,2025-11-07 19:45:00
1762545600000,2.3529,2.3572,2.3371,2.3498,1474833.9,2025-11-07 20:00:00
1762546500000,2.3498,2.3512,2.3329,2.3424,1961554.4,2025-11-07 20:15:00
1762547400000,2.3425,2.3699,2.3425,2.3673,2192838.9,2025-11-07 20:30:00
1762548300000,2.3673,2.3729,2.3577,2.3645,2293602.4,2025-11-07 20:45:00
1762549200000,2.3645,2.3655,2.3516,2.353,1374131.7,2025-11-07 21:00:00
1762550100000,2.353,2.3578,2.3452,2.3496,1225384.7,2025-11-07 21:15:00
1762551000000,2.3495,2.3513,2.3392,2.3424,3504604.5,2025-11-07 21:30:00
1762551900000,2.3424,2.3443,2.3343,2.3431,2187158.7,2025-11-07 21:45:00
1762552800000,2.3432,2.3491,2.3314,2.3369,1504267.7,2025-11-07 22:00:00
1762553700000,2.3369,2.3413,2.332,2.3401,1175540.1,2025-11-07 22:15:00
1762554600000,2.34,2.3405,2.3261,2.3326,1392369.9,2025-11-07 22:30:00
1762555500000,2.3325,2.339,2.3263,2.3299,1231242.5,2025-11-07 22:45:00
1762556400000,2.33,2.3315,2.3206,2.3212,2046613.5,2025-11-07 23:00:00
1762557300000,2.3211,2.3229,2.3113,2.3151,3161760.5,2025-11-07 23:15:00
1762558200000,2.3151,2.326,2.3151,2.3188,2121550.8,2025-11-07 23:30:00
1762559100000,2.3188,2.3223,2.3128,2.3154,1030936.2,2025-11-07 23:45:00
1762560000000,2.3155,2.3241,2.3146,2.3224,2109090.4,2025-11-08 00:00:00
1762560900000,2.3223,2.3269,2.3083,2.3118,1810001.6,2025-11-08 00:15:00
1762561800000,2.3117,2.3144,2.2992,2.3088,2356354.7,2025-11-08 00:30:00
1762562700000,2.3089,2.3276,2.3,2.3005,2127780.5,2025-11-08 00:45:00
1762563600000,2.3005,2.3186,2.2991,2.3098,1995412.5,2025-11-08 01:00:00
1762564500000,2.3098,2.3197,2.3096,2.3126,847909.3,2025-11-08 01:15:00
1762565400000,2.3126,2.3184,2.3055,2.3108,926908.1,2025-11-08 01:30:00
1762566300000,2.3108,2.3139,2.3042,2.3104,889000.0,2025-11-08 01:45:00
1762567200000,2.3104,2.3203,2.304,2.3163,836869.5,2025-11-08 02:00:00
1762568100000,2.3163,2.3268,2.3146,2.3211,896959.3,2025-11-08 02:15:00
1762569000000,2.3211,2.3329,2.3204,2.3281,1444682.6,2025-11-08 02:30:00
1762569900000,2.3282,2.3326,2.3154,2.3169,789475.2,2025-11-08 02:45:00
1762570800000,2.3168,2.3315,2.3159,2.3241,1689899.0,2025-11-08 03:00:00
1762571700000,2.3241,2.3381,2.318,2.3296,1585566.6,2025-11-08 03:15:00
1762572600000,2.3297,2.3305,2.3122,2.3153,1500136.9,2025-11-08 03:30:00
1762573500000,2.3153,2.3265,2.3152,2.3186,1267611.7,2025-11-08 03:45:00
1762574400000,2.3187,2.33,2.3187,2.327,1002758.4,2025-11-08 04:00:00
1762575300000,2.327,2.3309,2.3202,2.3217,753309.6,2025-11-08 04:15:00
1762576200000,2.3217,2.3352,2.3195,2.3331,1526464.3,2025-11-08 04:30:00
1762577100000,2.3331,2.336,2.325,2.3266,699873.9,2025-11-08 04:45:00
1762578000000,2.3266,2.3335,2.3233,2.3288,793812.7,2025-11-08 05:00:00
1762578900000,2.3289,2.334,2.3217,2.3282,713157.4,2025-11-08 05:15:00
1762579800000,2.3282,2.3282,2.313,2.3155,822342.4,2025-11-08 05:30:00
1762580700000,2.3156,2.3199,2.3092,2.315,870664.0,2025-11-08 05:45:00
1762581600000,2.3151,2.3181,2.2945,2.2962,2281255.6,2025-11-08 06:00:00
1762582500000,2.2962,2.31,2.2962,2.3019,1463371.8,2025-11-08 06:15:00
1762583400000,2.3019,2.3207,2.3017,2.317,690083.1,2025-11-08 06:30:00
1762584300000,2.3171,2.3247,2.3169,2.3231,538612.9,2025-11-08 06:45:00
1762585200000,2.3231,2.3255,2.3147,2.3208,517335.9,2025-11-08 07:00:00
1762586100000,2.3208,2.3244,2.2994,2.3099,1897828.8,2025-11-08 07:15:00
1762587000000,2.31,2.3185,2.3039,2.3176,577741.7,2025-11-08 07:30:00
1762587900000,2.3176,2.3289,2.3173,2.3224,461660.2,2025-11-08 07:45:00
1762588800000,2.3224,2.3294,2.3211,2.3243,445080.3,2025-11-08 08:00:00
1762589700000,2.3243,2.3337,2.3138,2.3317,717979.2,2025-11-08 08:15:00
1762590600000,2.3317,2.333,2.3268,2.3275,482696.4,2025-11-08 08:30:00
1762591500000,2.3275,2.3276,2.3213,2.3218,717809.1,2025-11-08 08:45:00
1762592400000,2.3219,2.3221,2.3143,2.3187,654483.2,2025-11-08 09:00:00
1762593300000,2.3186,2.3268,2.316,2.3245,540005.4,2025-11-08 09:15:00
1762594200000,2.3244,2.3272,2.3162,2.3164,383920.7,2025-11-08 09:30:00
1762595100000,2.3163,2.3173,2.308,2.3115,788159.3,2025-11-08 09:45:00
1762596000000,2.3116,2.3192,2.308,2.3177,302059.0,2025-11-08 10:00:00
1762596900000,2.3177,2.3198,2.3119,2.3174,520700.4,2025-11-08 10:15:00
1762597800000,2.3174,2.3176,2.3118,2.3128,347010.2,2025-11-08 10:30:00
1762598700000,2.3129,2.3167,2.312,2.3132,215686.8,2025-11-08 10:45:00
1762599600000,2.3132,2.3183,2.3102,2.318,537606.1,2025-11-08 11:00:00
1762600500000,2.318,2.318,2.3113,2.315,379346.9,2025-11-08 11:15:00
1762601400000,2.315,2.3155,2.2986,2.2999,971917.0,2025-11-08 11:30:00
1762602300000,2.2998,2.3026,2.2906,2.2957,1447072.6,2025-11-08 11:45:00
1762603200000,2.2958,2.3026,2.288,2.2885,1001531.8,2025-11-08 12:00:00
1762604100000,2.2885,2.2986,2.2885,2.2969,681793.6,2025-11-08 12:15:00
1762605000000,2.2969,2.297,2.2908,2.2909,379869.3,2025-11-08 12:30:00
1762605900000,2.2909,2.2948,2.2874,2.2942,683811.2,2025-11-08 12:45:00
1762606800000,2.2942,2.2954,2.2754,2.2847,1768264.9,2025-11-08 13:00:00
1762607700000,2.2847,2.2885,2.2777,2.2869,741313.1,2025-11-08 13:15:00
1762608600000,2.2868,2.2894,2.2763,2.2862,988123.5,2025-11-08 13:30:00
1762609500000,2.2862,2.2871,2.2777,2.2787,462016.5,2025-11-08 13:45:00
1762610400000,2.2787,2.2811,2.267,2.27,1657392.1,2025-11-08 14:00:00
1762611300000,2.2701,2.2764,2.2627,2.2723,1509539.6,2025-11-08 14:15:00
1762612200000,2.2722,2.2863,2.2697,2.2788,1053468.4,2025-11-08 14:30:00
1762613100000,2.2787,2.2841,2.2762,2.2763,905865.4,2025-11-08 14:45:00
1762614000000,2.2763,2.2776,2.2648,2.2704,747850.2,2025-11-08 15:00:00
1762614900000,2.2704,2.2732,2.2543,2.2606,1118073.0,2025-11-08 15:15:00
1762615800000,2.2606,2.2622,2.2424,2.2469,1563456.6,2025-11-08 15:30:00
1762616700000,2.247,2.2578,2.2466,2.2559,777038.6,2025-11-08 15:45:00
1762617600000,2.256,2.2684,2.251,2.2668,1057702.5,2025-11-08 16:00:00
1762618500000,2.2667,2.2689,2.2574,2.2647,827486.7,2025-11-08 16:15:00
1762619400000,2.2647,2.2732,2.2608,2.2654,1033972.7,2025-11-08 16:30:00
1762620300000,2.2655,2.2668,2.2556,2.2647,788729.0,2025-11-08 16:45:00
1762621200000,2.2647,2.2655,2.2538,2.2542,843350.3,2025-11-08 17:00:00
1762622100000,2.2542,2.2666,2.254,2.262,687795.3,2025-11-08 17:15:00
1762623000000,2.262,2.2683,2.2584,2.2656,761907.3,2025-11-08 17:30:00
1762623900000,2.2655,2.271,2.2632,2.2708,659610.2,2025-11-08 17:45:00
1762624800000,2.2707,2.2719,2.2671,2.2709,795948.8,2025-11-08 18:00:00
1762625700000,2.2709,2.2709,2.2619,2.2666,499507.6,2025-11-08 18:15:00
1762626600000,2.2666,2.2749,2.2666,2.2729,809169.4,2025-11-08 18:30:00
1762627500000,2.273,2.2792,2.2722,2.278,587132.1,2025-11-08 18:45:00
1762628400000,2.278,2.278,2.2723,2.2743,513379.6,2025-11-08 19:00:00
1762629300000,2.2743,2.2749,2.254,2.2604,863407.0,2025-11-08 19:15:00
1762630200000,2.2604,2.2708,2.2578,2.2699,397840.6,2025-11-08 19:30:00
1762631100000,2.27,2.2743,2.267,2.2732,230282.8,2025-11-08 19:45:00
1762632000000,2.2732,2.2772,2.2718,2.2744,360724.8,2025-11-08 20:00:00
1762632900000,2.2744,2.2782,2.2733,2.2771,235004.7,2025-11-08 20:15:00
1762633800000,2.2771,2.2796,2.2743,2.278,381918.8,2025-11-08 20:30:00
1762634700000,2.2779,2.2808,2.276,2.2782,617717.3,2025-11-08 20:45:00
1762635600000,2.2781,2.2825,2.2748,2.2755,1131177.6,2025-11-08 21:00:00
1762636500000,2.2756,2.2845,2.2756,2.2821,857157.1,2025-11-08 21:15:00
1762637400000,2.2822,2.2896,2.28,2.2874,799512.9,2025-11-08 21:30:00
1762638300000,2.2873,2.2879,2.2834,2.2859,473716.7,2025-11-08 21:45:00
1762639200000,2.2858,2.2888,2.2795,2.2878,592820.7,2025-11-08 22:00:00
1762640100000,2.2878,2.2887,2.2821,2.2863,430989.6,2025-11-08 22:15:00
1762641000000,2.2864,2.2866,2.279,2.28,506240.4,2025-11-08 22:30:00
1762641900000,2.28,2.2881,2.2799,2.2873,264697.8,2025-11-08 22:45:00
1762642800000,2.2874,2.2874,2.2807,2.2812,472654.9,2025-11-08 23:00:00
1762643700000,2.2813,2.2848,2.2811,2.2842,384930.1,2025-11-08 23:15:00
1762644600000,2.2842,2.2862,2.2818,2.2854,395536.6,2025-11-08 23:30:00
1762645500000,2.2854,2.2873,2.2839,2.2863,219363.2,2025-11-08 23:45:00
1762646400000,2.2864,2.2871,2.2776,2.2778,600491.0,2025-11-09 00:00:00
1762647300000,2.2778,2.2789,2.2713,2.2762,803015.7,2025-11-09 00:15:00
1762648200000,2.2762,2.2851,2.2762,2.2815,468021.5,2025-11-09 00:30:00
1762649100000,2.2816,2.2824,2.2719,2.2743,271683.0,2025-11-09 00:45:00
1762650000000,2.2742,2.282,2.2734,2.2791,331492.9,2025-11-09 01:00:00
1762650900000,2.2791,2.2799,2.2746,2.2759,349654.8,2025-11-09 01:15:00
1762651800000,2.276,2.2804,2.27,2.2803,310467.8,2025-11-09 01:30:00
1762652700000,2.2804,2.2864,2.2804,2.2849,534431.5,2025-11-09 01:45:00
1762653600000,2.285,2.285,2.2752,2.2768,423286.0,2025-11-09 02:00:00
1762654500000,2.2769,2.2838,2.2757,2.2757,411983.7,2025-11-09 02:15:00
1762655400000,2.2756,2.2756,2.2594,2.2635,1087961.8,2025-11-09 02:30:00
1762656300000,2.2636,2.2692,2.2552,2.2588,803818.4,2025-11-09 02:45:00
1762657200000,2.2587,2.2649,2.2569,2.2612,471863.7,2025-11-09 03:00:00
1762658100000,2.2611,2.2648,2.2392,2.2456,2302507.9,2025-11-09 03:15:00
1762659000000,2.2457,2.2527,2.2405,2.2487,746217.1,2025-11-09 03:30:00
1762659900000,2.2487,2.2577,2.246,2.2539,421878.0,2025-11-09 03:45:00
1762660800000,2.2539,2.2604,2.2531,2.2579,722326.5,2025-11-09 04:00:00
1762661700000,2.258,2.2654,2.2578,2.2641,641283.9,2025-11-09 04:15:00
1762662600000,2.264,2.2651,2.2539,2.2559,429615.7,2025-11-09 04:30:00
1762663500000,2.256,2.2635,2.2542,2.2612,270432.2,2025-11-09 04:45:00
1762664400000,2.2612,2.2612,2.2525,2.2611,479080.1,2025-11-09 05:00:00
1762665300000,2.261,2.271,2.261,2.2709,819580.8,2025-11-09 05:15:00
1762666200000,2.2709,2.2733,2.2627,2.2677,1127035.7,2025-11-09 05:30:00
1762667100000,2.2678,2.2741,2.2672,2.2714,243978.1,2025-11-09 05:45:00
1762668000000,2.2714,2.273,2.2679,2.273,229829.1,2025-11-09 06:00:00
1762668900000,2.273,2.2833,2.273,2.2818,554628.3,2025-11-09 06:15:00
1762669800000,2.2818,2.2873,2.2781,2.2836,516446.1,2025-11-09 06:30:00
1762670700000,2.2837,2.2843,2.2754,2.2797,424918.1,2025-11-09 06:45:00
1762671600000,2.2796,2.2876,2.2786,2.2871,748342.0,2025-11-09 07:00:00
1762672500000,2.287,2.29,2.2833,2.2889,780186.0,2025-11-09 07:15:00
1762673400000,2.2889,2.2989,2.2889,2.2951,907108.4,2025-11-09 07:30:00
1762674300000,2.2952,2.2976,2.2925,2.2958,519660.5,2025-11-09 07:45:00
1762675200000,2.2957,2.2961,2.289,2.2945,441948.5,2025-11-09 08:00:00
1762676100000,2.2945,2.2945,2.2825,2.2827,612969.3,2025-11-09 08:15:00
1762677000000,2.2828,2.2883,2.278,2.2818,716640.0,2025-11-09 08:30:00
1762677900000,2.2818,2.2819,2.2753,2.2806,419012.6,2025-11-09 08:45:00
1762678800000,2.2806,2.289,2.2806,2.2858,401616.3,2025-11-09 09:00:00
1762679700000,2.2857,2.291,2.2817,2.2825,523221.6,2025-11-09 09:15:00
1762680600000,2.2824,2.2845,2.2765,2.2782,665324.3,2025-11-09 09:30:00
1762681500000,2.2782,2.2785,2.2686,2.2692,620810.3,2025-11-09 09:45:00
1762682400000,2.2692,2.2692,2.2569,2.2596,889072.8,2025-11-09 10:00:00
1762683300000,2.2597,2.2668,2.2577,2.2645,598749.2,2025-11-09 10:15:00
1762684200000,2.2644,2.265,2.2523,2.261,821852.6,2025-11-09 10:30:00
1762685100000,2.2609,2.2668,2.2604,2.2668,667639.1,2025-11-09 10:45:00
1762686000000,2.2667,2.2775,2.2657,2.2775,930802.1,2025-11-09 11:00:00
1762686900000,2.2774,2.2779,2.2716,2.2732,659002.8,2025-11-09 11:15:00
1762687800000,2.2731,2.2746,2.2679,2.2741,345942.2,2025-11-09 11:30:00
1762688700000,2.2741,2.2778,2.2712,2.2751,1141234.8,2025-11-09 11:45:00
1762689600000,2.2751,2.2764,2.2698,2.2757,392709.1,2025-11-09 12:00:00
1762690500000,2.2758,2.2832,2.2749,2.2755,1116347.3,2025-11-09 12:15:00
1762691400000,2.2756,2.2793,2.2729,2.2776,409669.4,2025-11-09 12:30:00
1762692300000,2.2776,2.2794,2.2748,2.275,529914.2,2025-11-09 12:45:00
1762693200000,2.275,2.2832,2.2708,2.2816,639968.4,2025-11-09 13:00:00
1762694100000,2.2817,2.2827,2.2758,2.2807,641960.0,2025-11-09 13:15:00
1762695000000,2.2808,2.2866,2.2784,2.2815,979540.1,2025-11-09 13:30:00
1762695900000,2.2816,2.2862,2.275,2.2777,1492228.8,2025-11-09 13:45:00
1762696800000,2.2777,2.2828,2.2671,2.28,1299761.5,2025-11-09 14:00:00
1762697700000,2.2799,2.3187,2.2789,2.3167,3503923.3,2025-11-09 14:15:00
1762698600000,2.3167,2.3284,2.299,2.302,4769472.7,2025-11-09 14:30:00
1762699500000,2.3021,2.3037,2.288,2.2913,1662773.5,2025-11-09 14:45:00
1762700400000,2.2912,2.3034,2.2887,2.3001,1159188.8,2025-11-09 15:00:00
1762701300000,2.3001,2.3112,2.2982,2.3101,961096.4,2025-11-09 15:15:00
1762702200000,2.3102,2.3184,2.3072,2.3159,1009928.1,2025-11-09 15:30:00
1762703100000,2.3158,2.3337,2.3132,2.3145,3171929.4,2025-11-09 15:45:00
1762704000000,2.3146,2.3171,2.3025,2.3031,1170187.0,2025-11-09 16:00:00
1762704900000,2.3032,2.3195,2.3008,2.3164,742996.9,2025-11-09 16:15:00
1762705800000,2.3163,2.3217,2.3118,2.3195,668402.0,2025-11-09 16:30:00
1762706700000,2.3195,2.3321,2.319,2.3262,787606.3,2025-11-09 16:45:00
1762707600000,2.3263,2.3269,2.3166,2.3175,700114.7,2025-11-09 17:00:00
1762708500000,2.3175,2.318,2.3068,2.3142,923233.1,2025-11-09 17:15:00
1762709400000,2.3142,2.3173,2.3035,2.3061,845912.8,2025-11-09 17:30:00
1762710300000,2.3061,2.3088,2.3043,2.3088,419170.4,2025-11-09 17:45:00
1762711200000,2.3089,2.3109,2.3027,2.3027,643286.4,2025-11-09 18:00:00
1762712100000,2.3028,2.3078,2.3021,2.3052,261089.2,2025-11-09 18:15:00
1762713000000,2.3052,2.3168,2.3031,2.3165,464858.6,2025-11-09 18:30:00
1762713900000,2.3166,2.33,2.3148,2.3278,875364.9,2025-11-09 18:45:00
